entity_id,company,sector,subsector,round,deal_type,amount_m,valuation_m,date,date_display,month_year,quarter,year,location,lead_investors,other_investors,robotnik_notes,source,source_status,total_raised_m,public_market_link,related_tickers
orbex,Orbex,Space,Launch,Series D,venture,20.7,,2024-04-18,18-Apr-24,Apr-24,2Q24,2024,"United Kingdom (Forres, Scotland)",Scottish National Investment Bank,"Octopus Ventures, BGF, Heartcore",UK Prime small launcher; Scottish state bank lead anchors Sutherland Spaceport launch operations. Capital efficiency vs continental peers but small ticket — execution risk on first launch.,https://www.satellitetoday.com/launch/2024/04/18/uk-rocket-company-orbex-raises-21m-in-funding/,verified,,,
skyports-infrastructure,Skyports Infrastructure,Robotics,Autonomous Systems & Drones,Series C,venture,110.0,,2024-04-17,17-Apr-24,Apr-24,2Q24,2024,United Kingdom (London),ACS Group (via Iridium Concesiones de Infraestructuras),Groupe ADP,Vertiport infrastructure for eVTOL (Joby/Dubai RTA tripartite). Drone services + air-taxi infrastructure adjacent to autonomous systems; subsector boundary fuzzy.,https://skyports.net/skyports-raises-in-excess-of-110m-in-series-c-round-led-by-new-investment-from-acs/,verified,,,
iceye,ICEYE,Space,Earth Observation,Strategic,strategic_corporate,93,,2024-04-17,17-Apr-24,Apr-24,2Q24,2024,Finland (Espoo),Solidium Oy (Finnish sovereign wealth fund),"Move Capital Fund I, Blackwells Capital, Christo Georgiev",Sovereign Solidium leads SAR-leader's growth round; oversubscribed at Eur86M. Note: also has Dec-24 Series D extension entry; entity_id shared.,https://www.iceye.com/newsroom/press-releases/iceye-raises-oversubscribed-growth-funding-round-to-expand-global-sar-leadership,verified,,,
greeneye-technology,Greeneye Technology,Robotics,Autonomous Systems & Drones,Other,venture,20.0,,2024-04-17,17-Apr-24,Apr-24,2Q24,2024,Israel (Tel Aviv),Deep Insight,"Syngenta Group Ventures, JVP, Orbia Ventures, Eyal Waldman, Iron Nation, Amol Deshpande",AI-vision precision spraying retrofit kit cuts herbicide use 88%; integrates with any commercial sprayer brand. Capital-light agritech robotics versus full robot OEMs.,https://greeneye.ag/press-releases/ai-precision-spraying-pioneer-greeneye-technology-raises-20m-to-scale-u-s-operation/,verified,,,
mentee-robotics,Mentee Robotics,Robotics,Humanoid & Service Robots,Other,venture,17.0,,2024-04-17,17-Apr-24,Apr-24,2Q24,2024,Israel (Herzliya),Ahren Innovation Capital,"Hookipa AG, Doron Sagie",MenteeBot humanoid; Mobileye founder Amnon Shashua chairs. Camera-only sensing technology stands in contrast to most US humanoids using LiDAR. Round preceded company de-cloak.,https://techcrunch.com/2024/04/17/a-humanoid-robot-is-on-its-way-from-mobileye-founder/,verified,,,
rivos,Rivos,Semiconductors,Frontier Compute,Series A,venture,250,,2024-04-16,16-Apr-24,Apr-24,2Q24,2024,"USA (Mountain View, CA)",Matrix Capital Management,"MediaTek, Intel Capital, Koch Disruptive Technologies",RISC-V CPU + GPGPU accelerator for AI / data analytics on TSMC 3nm. Intel Capital and MediaTek participation reflect ecosystem hedging on RISC-V plus AI integration.,https://siliconangle.com/2024/04/16/rivos-raises-250m-develop-chips-ai-analytics-workloads/,verified,,,NVDA;AMD
ripcord,Ripcord,Robotics,Industrial Robots,Other,venture,32.0,,2024-04-16,16-Apr-24,Apr-24,2Q24,2024,"USA (Hayward, CA)","Kleiner Perkins, GV (Google Ventures)","Icon Ventures, Lux Capital, MUIP, 15th Rock, FUJIFILM Business Innovation",NASA-spinout robotic document digitization; 72% revenue growth in 2023. Bridges robotics and document/genAI workflows for enterprise — niche but growing category.,https://blog.ripcord.com/resources/ripcord-closes-32m-in-new-funding-fueling-next-phase-of-growth-and-innovation,verified,,,
sendingnetwork,SendingNetwork,Token,Decentralized AI / DePIN,Seed (extension),token,7.5,,2024-04-16,16-Apr-24,Apr-24,2Q24,2024,Global,"Nomad Capital, Symbolic Capital","Balaji Srinivasan (angel), Web3.com Ventures, Galxe, SWC Global, Gabby Dizon (YGG)",DePIN messaging/communication protocol with edge-compute and end-to-end encryption. Communications DePIN rather than compute DePIN — borderline classification.,https://www.theblock.co/post/288617/depin-project-sendingnetwork-crypto-funding,verified,,,
hylight,HyLight,Robotics,Autonomous Systems & Drones,Seed,venture,4.0,,2024-04-15,15-Apr-24,Apr-24,2Q24,2024,France (Paris),"Y Combinator, Ring Capital, Kima Ventures, Collaborative Fund",Marc Tarpenning,"Hydrogen-powered airship drones for long-endurance infrastructure inspection (10h, 350km). Niche but technically distinctive given fuel-cell aviation thesis.",https://tech.eu/2024/04/15/hylight-raises-4m-for-hydrogen-powered-airship-drones/,verified,,,
raaam-memory-technologies,RAAAM Memory Technologies,Semiconductors,Fabless Design,Seed,venture,4,,2024-04-15,15-Apr-24,Apr-24,2Q24,2024,Israel (Petach Tikva),"Serpentine Ventures, J-Ventures","HackCapital, Silicon Catalyst Angels, Claves Investments, undisclosed strategic semiconductor company",On-chip memory IP for low-power chips. Borderline EDA & IP classification.,https://www.finsmes.com/2024/04/raaam-memory-technologies-closes-4m-seed-funding.html,verified,,,
fotokite,Fotokite,Robotics,Autonomous Systems & Drones,Series B,venture,11.0,,2024-04-11,11-Apr-24,Apr-24,2Q24,2024,Switzerland (Zurich),Carbyne Equity Partners,"Swisscanto Private Equity Growth I, Credit Suisse Entrepreneur Capital",Actively-tethered autonomous drones for first responders — niche but proven category that avoids battery and BVLOS limitations.,https://dronelife.com/2024/04/12/fotokite-secures-11-million-in-series-b-funding/,archived,,,
collaborative-robotics,Collaborative Robotics,Robotics,Collaborative Robots,Series B,venture,100.0,500,2024-04-10,10-Apr-24,Apr-24,2Q24,2024,"USA (Santa Clara, CA)",General Catalyst,"Bison Ventures, Industry Ventures, Lux Capital, Sequoia Capital, Khosla Ventures, Mayo Clinic, Neo, 1984 Ventures, MVP Ventures, Calibrate Ventures",Brad Porter's (ex-Amazon Robotics) stealth cobot company; healthcare/retail/logistics deployments. Major early-stage validation of non-humanoid mobile manipulation.,https://www.therobotreport.com/collaborative-robotics-raises-100m-series-b-funding/,verified,,,NVDA
auradine,Auradine,Semiconductors,Fabless Design,Series B,venture,80,,2024-04-10,10-Apr-24,Apr-24,2Q24,2024,"USA (Santa Clara, CA)","StepStone Group, Top Tier Capital Partners, MVP Ventures, Maverick Capital","Celesta Capital, Mayfield Fund, Marathon Digital",Bitcoin-mining ASIC chip designer (Teraflux) and blockchain/AI infrastructure. Round was oversubscribed; $60M equity + $20M debt. Borderline Frontier Compute.,https://www.globenewswire.com/news-release/2024/04/10/2860890/0/en/Auradine-Raises-80-Million-in-Oversubscribed-Series-B.html,verified,,,
reshape-biotech,Reshape Biotech,Robotics,Software & Simulation,Series A,venture,20.0,,2024-04-09,9-Apr-24,Apr-24,2Q24,2024,Denmark (Copenhagen),Astanor Ventures,"R7, ACME, Y Combinator, Nicholas Francis, Per Falholt, 21stBio",Lab-automation robotics for biology R&D — automates the visual assay-imaging step. One of the largest lab-automation Series As in Europe.,https://www.reshapebiotech.com/blog/we-have-raised-20m-in-our-series-a,verified,,,
rokae-robotics,Rokae Robotics,Robotics,Industrial Robots,Strategic,strategic_corporate,69.1,,2024-04-07,7-Apr-24,Apr-24,2Q24,2024,China (Beijing),National Manufacturing Transformation and Upgrading Fund,Zoucheng City New Kinetic Energy Industry Investment Fund,"Strategic+ round from China's national manufacturing fund; cobot/industrial robotic arms with shared xCore platform. Government-backed industrial-policy capital, not pure VC.",https://www.rokae.com/en/news/show/1930/ROKAE-Robotics-Secures-over-CNY500-Million-in-Strategic+-Funding-Round.html,verified,,,
varda-space-industries,Varda Space Industries,Space,In-Orbit Services,Series B,venture,90,,2024-04-05,5-Apr-24,Apr-24,2Q24,2024,"USA (El Segundo, CA)",Caffeinated Capital,"Lux Capital, General Catalyst, Founders Fund, Khosla Ventures",Microgravity pharmaceutical manufacturing; W-1 capsule landed Feb 2024. Pure-play in-space manufacturing thesis bank-rolled by deep-tech generalists.,https://techcrunch.com/2024/04/05/varda-space-closes-90m-to-scale-on-orbit-pharma-manufacturing/,verified,,,
simaai,SiMa.ai,Semiconductors,Frontier Compute,Series B (extension),venture,70,,2024-04-04,4-Apr-24,Apr-24,2Q24,2024,"USA (San Jose, CA)",Maverick Capital,"Point72, Jericho Capital, Amplify Partners, Dell Technologies Capital, Fidelity Management & Research, Lip-Bu Tan",Embedded edge AI MLSoC platform; total raised $270M. Funds support 2nd-gen MLSoC for multimodal GenAI. Note: also has Q4 2024 entry.,https://techcrunch.com/2024/04/04/sima-ai-70m-funding-multimodal-genai-chip/,verified,,,
privasea,Privasea,Token,Decentralized AI / DePIN,Strategic,token,4.75,,2024-04-03,3-Apr-24,Apr-24,2Q24,2024,Global,OKX Ventures,"Laser Digital (Nomura), Tanelabs (SoftBank-backed), Binance Labs (existing)",FHE-powered privacy compute network for AI data — DePIN AI infra. Strategic tranche on top of $5M seed (Mar 2024); total round $9.75M.,https://www.coindesk.com/press-release/2024/04/03/privasea-securely-leads-ai-data-revolution-with-strategic-funding-and-fhe-technology,verified,,,
hailo,Hailo,Semiconductors,Frontier Compute,Series C (extension),venture,120,1200,2024-04-02,2-Apr-24,Apr-24,2Q24,2024,Israel (Tel Aviv),"Existing investors (Zisapel family, Gil Agmon, Delek Motors, Alfred Akirov, DCLBA, Vasuki, OurCrowd, Talcar, Comasco, Automotive Equipment, Poalim Equity)",,Edge AI accelerator chips; debuted Hailo-10 GenAI accelerator alongside the round. Brings total raised to $340M. Insider-only round signals limited new institutional appetite at the prior valuation.,https://hailo.ai/company-overview/newsroom/news/hailo-closes-new-120-million-funding-round-and-debuts-hailo-10-a-new-powerful-ai-accelerator-bringing-generative-ai-to-edge-devices/,verified,,,NVDA;AMD
iotex,IoTeX,Token,Decentralized AI / DePIN,Strategic,token,50,,2024-04-02,2-Apr-24,Apr-24,2Q24,2024,Singapore,"SNZ Capital, Foresight Ventures, FutureMoneyGroup, Borderless Capital","Amber Group, Metrics Ventures, EV3, Waterdrip Capital",Modular DePIN L1; strategic round with proceeds allocated to long-term staked IOTX and IoTeX-based DePIN portfolio investments. Token-denominated structure rather than pure equity but named syndicate disclosed.,https://depinscan.io/en/news/2024-04-03/iotex-secures-50m-investment-to-expand-depin,verified,,,
burnbot,BurnBot,Robotics,Autonomous Systems & Drones,Series A,venture,20.0,,2024-04-02,2-Apr-24,Apr-24,2Q24,2024,"USA (San Francisco, CA)",ReGen Ventures,"Toyota Ventures, AmFam Ventures, Convective Capital, Blue Forest Asset Management, Skip Capital, Overture Ventures, Lowercarbon Capital, Pathbreaker Ventures",Mechanized prescribed-fire and aerial-ignition drone systems for wildfire prevention. PG&E and Hoopa Valley deployments; insurer + climate-VC capital stack.,https://www.prnewswire.com/news-releases/burnbot-secures-20m-in-series-a-funding-302106412.html,archived,,,
terraclear,TerraClear,Robotics,Autonomous Systems & Drones,Other,venture,15.3,,2024-04-01,1-Apr-24,Apr-24,2Q24,2024,"USA (Bellevue, WA)","Madrona Venture Group, Innovation Endeavors, Bison Ventures",,Drone-mapping plus autonomous rock-pickers for farms. Niche but defensible — TAM dominance approach for the $2.7B rock-management market.,https://www.terraclear.com/new-funding/,verified,,,
wirobotics,WIRobotics,Robotics,Surgical & Medical,Series A,venture,9.66,,2024-03-28,28-Mar-24,Mar-24,1Q24,2024,South Korea (Seongnam),Intervest,,"Wearable exoskeleton for industrial back-support (WIBS) and mobility-assist (WIM); founded by ex-Samsung robotics engineers. Subsector borderline — wearable medical, not surgical.",https://en.wowtale.net/2024/03/28/222839/,verified,,,
techmagic,TechMagic,Robotics,Humanoid & Service Robots,Series C,venture,16.7,,2024-03-27,27-Mar-24,Mar-24,1Q24,2024,Japan (Tokyo),Undisclosed,"Hachijuni Bank, JAFCO Group, Oriental Land","Cooking-robotics (I-Robo, P-Robo) running 100k+ meals served in Japan, CES 2024 Innovation Award. Japan's most successful food-robot company, eyeing humanoid expansion next.",https://tracxn.com/d/companies/techmagic/,archived,,,
peaq,peaq,Token,Decentralized AI / DePIN,Pre-Series A,token,15,,2024-03-27,27-Mar-24,Mar-24,1Q24,2024,Germany (Berlin),"Generative Ventures, Borderless Capital","Spartan Group, HV Capital, CMCC Global, Animoca Brands, Moonrock Capital, Fundamental Labs, TRGC, DWF Labs, Crit Ventures, Cogitent Ventures, NGC Ventures, Agnostic Fund, Altana Wealth",Layer-1 DePIN platform pre-launch round. Hosts 20+ DePIN networks. Some sources call this Series A; original announcement framed as 'pre-launch'.,https://www.peaq.xyz/blog/peaq-raises-15-million-in-pre-launch-funding,verified,,,
viam,Viam,Robotics,Software & Simulation,Series B,venture,45,,2024-03-26,26-Mar-24,Mar-24,1Q24,2024,"USA (New York, NY)","Union Square Ventures, Battery Ventures",,"Founded by ex-MongoDB CTO Eliot Horowitz, Viam pitches itself as the 'horizontal' OS for smart machines. Total funding now $87M; positioning is closer to dev-platform than vertical robotics.",https://www.viam.com/press-releases/viam-announces-45m-series-b-funding-for-revolutionary-software-platform-accelerating-ai-data-and-innovation-in-robotics-iot-and-smart-machines,verified,,,
robovision,Robovision,Robotics,Machine Vision & Sensors,Series A,venture,42,180,2024-03-26,26-Mar-24,Mar-24,1Q24,2024,Belgium (Ghent),"Target Global, Astanor Ventures",Red River West,Computer-vision platform for industrial automation; brings total equity raised to $65M. Targeting US expansion to address labor shortages. Underexposed European AI/vision player.,https://robovision.ai/resources/archive/news/robovision-secures-42m-funding,verified,,,
0g-labs,0G Labs,Token,Decentralized AI / DePIN,Pre-Seed,token,35,,2024-03-26,26-Mar-24,Mar-24,1Q24,2024,"USA (Mountain View, CA)",Hack VC,"Alliance, Animoca Brands, Delphi Digital, Stanford Builders Fund, Symbolic Capital, OKX Ventures",Modular data-availability + decentralized AI operating system (dAIOS). One of largest pre-seeds in Web3 infra at the time.,https://techcrunch.com/2024/03/26/0g-labs-launches-with-whopping-35m-pre-seed-to-build-a-modular-ai-blockchain/,verified,,,
cambrian-robotics,Cambrian Robotics,Robotics,Machine Vision & Sensors,Seed (extension),venture,3.5,,2024-03-26,26-Mar-24,Mar-24,1Q24,2024,United Kingdom (London),"Cybernetix Ventures, KST Invest","Yamaha Motor Ventures, Digital Media Professionals",Vision AI for high-precision bin-picking and quality assurance; Toyota/Audi/Suzuki/Kao test deployments. Yamaha CVC participation parallels its RIOS investment — same vision-stack thesis from a Tier 1.,https://www.therobotreport.com/cambrian-robotics-obtains-seed-funding-to-provide-vision-for-complex-tasks/,verified,,,
brimstone,Brimstone,Materials,Structural Materials,Grant,government,189,,2024-03-25,25-Mar-24,Mar-24,1Q24,2024,"USA (Oakland, CA)",U.S. DOE Office of Clean Energy Demonstrations (OCED),,"DOE OCED Industrial Demonstrations Program selection. First-of-a-kind ~140,000 mt/yr OPC + SCM, calcium-silicate feedstock; CO2-absorbing magnesium byproducts. Largest OCED green-cement award.",https://www.brimstone.com/post/industrial-demonstrations-program-selects-brimstone-for-transformational-189-million-federal-invest,verified,,,
sublime-systems,Sublime Systems,Materials,Structural Materials,Grant,government,87,,2024-03-25,25-Mar-24,Mar-24,1Q24,2024,"USA (Somerville, MA)",U.S. DOE Office of Clean Energy Demonstrations (OCED),,"DOE Industrial Demonstrations Program selection for ambient-temperature electrochemical 'true-zero' cement. First commercial plant in Holyoke, MA. Note: also has Sep-24 strategic round with CRH/Holcim.",https://sublime-systems.com/sublime-systems-selected-by-u-s-department-of-energy-to-receive-87m-investment-to-accelerate-commercial-scale-true-zero-cement-manufacturing-technology/,verified,,,
